target_id	length	eff_length	est_counts	tpm
10904	93	0	0	0
12954	94	0	0	0
12956	72	0	0	0
12958	82	0	0	0
12960	73	0	0	0
12962	72	0	0	0
12964	74	0	0	0
12965	82	0	0	0
12967	73	0	0	0
12969	73	0	0	0
12971	74	0	0	0
12973	74	0	0	0
12975	73	0	0	0
12977	74	0	0	0
12979	72	0	0	0
12981	82	0	0	0
12983	82	0	0	0
12985	72	0	0	0
12987	82	0	0	0
12989	82	0	0	0
12991	72	0	0	0
12993	72	0	0	0
12995	82	0	0	0
12997	82	0	0	0
12999	87	0	0	0
13001	73	0	0	0
13003	74	0	0	0
13004	94	0	0	0
13005	76	0	0	0
13006	74	0	0	0
13007	74	0	0	0
13008	74	0	0	0
13009	74	0	0	0
13010	72	0	0	0
13011	71	0	0	0
13012	72	0	0	0
13013	72	0	0	0
13014	72	0	0	0
13015	73	0	0	0
13016	73	0	0	0
13017	83	0	0	0
13018	74	0	0	0
13019	73	0	0	0
13020	82	0	0	0
13021	73	0	0	0
13022	73	0	0	0
13023	108	0	0	0
13024	107	0	0	0
13025	72	0	0	0
13026	73	0	0	0
13027	72	0	0	0
13028	82	0	0	0
13029	72	0	0	0
13030	82	0	0	0
13031	82	0	0	0
13032	73	0	0	0
13033	72	0	0	0
13034	72	0	0	0
13035	73	0	0	0
13036	74	0	0	0
13037	74	0	0	0
13038	83	0	0	0
13039	73	0	0	0
13040	73	0	0	0
13041	74	0	0	0
16733	73	0	0	0
17592	74	0	0	0
17593	74	0	0	0
17594	74	0	0	0
18401	73	0	0	0
19145	71	0	0	0
19162	75	0	0	0
19345	72	0	0	0
19359	83	0	0	0
19368	78	0	0	0
19464	73	0	0	0
19496	69	0	0	0
19543	71	0	0	0
19697	73	0	0	0
19740	72	0	0	0
19747	76	0	0	0
19842	69	0	0	0
19843	73	0	0	0
20010	86	0	0	0
20044	73	0	0	0
20087	72	0	0	0
20088	75	0	0	0
20137	82	0	0	0
20259	71	0	0	0
20271	73	0	0	0
20272	72	0	0	0
20273	88	0	0	0
20274	71	0	0	0
20275	72	0	0	0
20276	82	0	0	0
20277	74	0	0	0
20278	74	0	0	0
20279	72	0	0	0
20280	74	0	0	0
20281	82	0	0	0
20282	74	0	0	0
20283	72	0	0	0
20284	72	0	0	0
20285	72	0	0	0
20286	74	0	0	0
20287	82	0	0	0
20288	82	0	0	0
20332	72	0	0	0
20334	72	0	0	0
20368	73	0	0	0
20561	73	0	0	0
20644	73	0	0	0
20645	71	0	0	0
20646	73	0	0	0
20647	71	0	0	0
20648	72	0	0	0
20649	74	0	0	0
20650	74	0	0	0
20651	72	0	0	0
20652	73	0	0	0
20653	71	0	0	0
20654	73	0	0	0
20655	71	0	0	0
20656	72	0	0	0
20657	74	0	0	0
20658	74	0	0	0
20664	72	0	0	0
20665	72	0	0	0
20666	72	0	0	0
20819	72	0	0	0
20820	82	0	0	0
20821	73	0	0	0
20822	72	0	0	0
20829	72	0	0	0
20830	73	0	0	0
21301	75	0	0	0
21322	72	0	0	0
21323	73	0	0	0
21324	73	0	0	0
21325	82	0	0	0
21326	73	0	0	0
21327	83	0	0	0
21328	73	0	0	0
21329	73	0	0	0
21330	72	0	0	0
21331	74	0	0	0
21332	72	0	0	0
21333	73	0	0	0
21334	91	0	0	0
21335	90	0	0	0
21336	89	0	0	0
21337	89	0	0	0
21338	73	0	0	0
21339	73	0	0	0
21340	73	0	0	0
21341	73	0	0	0
21342	73	0	0	0
21343	73	0	0	0
21344	73	0	0	0
21345	73	0	0	0
21346	74	0	0	0
21347	73	0	0	0
21348	74	0	0	0
21349	73	0	0	0
21350	73	0	0	0
21351	73	0	0	0
21352	73	0	0	0
21353	73	0	0	0
21354	73	0	0	0
21355	73	0	0	0
21356	73	0	0	0
21357	74	0	0	0
21358	73	0	0	0
21359	74	0	0	0
